TRAJ,C1-C2,C2-C3,C3-C4,C4-C5,C5-C6,C6-C7,C7-C8,C8-C1,C6-H9,C7-H10,C8-H11,C1-H12,C5-H13,C5-H14,C4-H15,C4-H16,C3-H17,C3-H20,C2-H18,C2-H19,C8-C1-C2,C1-C2-C3,C2-C3-C4,C3-C4-C5,C4-C5-C6,C5-C6-C7,C6-C7-C8,C7-C8-C1,dih H9-C6-C7-H10,dih H11-C8-C1-H12
121,1.4153979050327574,1.68666677880714,1.5165407757511054,1.6461416932974002,1.4814144114930647,1.2896036564557467,1.5353066055915379,1.316329046768377,1.1335873095333473,0.9300657023004383,1.054710595943565,1.2017774886687562,0.9881534784777529,1.147832610418763,1.1766679144732066,1.2102354593137212,0.9803548053081648,1.19113799470961,1.2628101505343565,1.0251844942729778,130.94919747980734,121.25248681798159,109.6652251882073,115.49243496400221,115.83913642370169,122.80793597141803,129.64172296740807,120.01414350649222,8.24940225816729,11.807509706324964
122,1.55030433161856,1.389050022817318,1.7114014500248762,1.405496207185688,1.6180363384680576,1.3400902665345211,1.5209773687478962,1.4353336755634543,0.9962833129757059,1.1964314305798451,1.0328980075766339,1.0317414451283813,1.051122793680962,1.1720811335611967,1.1519143742711122,1.1541752038249085,0.9032503278086992,1.0279852279316857,1.0684293913311735,1.2669957873066422,134.9588829062505,113.1242824515862,119.45756026431512,112.0116990453397,116.93070251170735,126.51820163235294,125.89162064560163,115.33154952886377,22.003886481502004,13.573997454299272
123,1.51898132341581,1.4846066920964904,1.6510625721973438,1.4230301166402906,1.543784807361094,1.4117002459967685,1.449696403899241,1.3954542102723333,1.136568273615688,1.3174656128176845,0.9251946920054313,1.1736337943959037,1.350222378164297,1.0244509162153492,0.9437502958791926,1.1546403288596148,1.1024103383349368,1.2649978043214742,1.1579727924505072,0.9748303987700184,128.1867951372325,111.00523531860678,118.14135874782247,110.6289696363043,118.69277954221968,126.72399738413667,121.15207250108956,123.29312368853073,16.477546781552945,9.575612084837056
124,1.4334184194301443,1.559850525562065,1.610592082447254,1.559582556807578,1.6653410775147195,1.328920109699866,1.4154432123204155,1.269963995278551,1.083281775452095,1.1204732134961348,0.8775851417906063,1.1086169897254685,1.1688044450393928,1.073643875394097,1.0318380032195233,1.0981324267800765,1.2995973730356771,0.9570982971221415,0.9614693506558025,1.4742202134319753,115.52800380122191,120.15865628798443,106.69589807952605,115.12134869386229,113.6907465859576,126.6536675923945,116.64510865940089,132.4274614549943,10.07399803143484,25.366290290627685
125,1.6663149230949164,1.6162269652170027,1.5915908636219587,1.5166663615166096,1.3785277828772942,1.2520636929484918,1.6140844125199472,1.3877530094159911,0.9930220694964542,1.2044322100223848,1.158325710959228,1.1749440509688573,1.1163225197621092,0.9553707428395265,1.0640892992693134,1.0570459619729322,1.1509455585349797,1.0458604757553143,1.1896092052551785,0.9841175659472828,121.67840132089692,113.30599608283022,111.23222319690036,125.84700096476375,117.37524378779673,126.12271215640104,128.8905617593214,120.93406606407883,12.54964903512017,18.54148859708686
126,1.6226230727233946,1.608249316402133,1.5524318822974388,1.407518571892729,1.5543707561265323,1.4256846337707292,1.541718658558331,1.3846306982327796,1.0826368399287347,1.037574542728851,1.2863255358625796,1.22763329427707,1.13172765028649,1.2136828628871952,1.1140646721614347,0.9439483369871607,1.0939483245018549,1.1338601082094881,1.3251168879172772,0.7911373121155545,124.91953747209038,107.8310967844815,116.1937095848043,118.60263089163728,116.45627168606701,118.48831862917584,124.57405570238747,127.06748105264253,5.517797472744322,4.545060244098714
127,1.5757094731255612,1.4795525163845373,1.5653242029552066,1.58322505204419,1.5955672222776107,1.3468706353518163,1.4945335277041325,1.2686694791157764,1.0603999140110316,1.1837831287892373,1.035302030788493,0.9423301727838977,1.147139817554217,1.237525830845814,1.0685437836035039,1.0448993048751936,1.0864508840513347,1.02502322438624,0.9487090464469702,1.3399966155605694,128.46268780794378,111.54281590584242,123.87151029107557,111.92890020484512,116.01085339380636,125.79884323311079,118.56617745528223,126.38537008360939,18.7870025912187,10.323731375481731
128,1.5432332709356775,1.6914483498842239,1.556254627015136,1.550218320980773,1.4357094737088176,1.2969121601683224,1.5620472746225533,1.2229631820933538,1.1434867224877183,1.1541657421860083,1.2294140806273424,1.0189733170854467,1.1630802360348258,0.9132701733944015,1.067022800513317,1.0035610400284882,1.4332576709191134,1.158563358140109,1.0975646090665399,1.2472843042677069,125.76860118779597,120.15115609090583,106.89131806968905,118.04689502729873,118.70992494941176,119.55100445529172,130.20102230125468,124.22950156213082,10.23877228249913,3.3425004847203366
129,1.4814904750504976,1.6248198637716658,1.6128677720080753,1.60010837135817,1.4928875683742577,1.3406461963479976,1.4314861430975239,1.2864983877909428,1.1700722528818062,1.0426015575070366,1.0457551714452284,1.1127936747763139,1.0771307650202782,0.9659409187391433,1.1912331571972603,1.0172622485330514,1.210377641190994,1.0390564336355184,1.1754935071501227,0.9254178732737603,124.71375243227901,120.10665279819612,114.39419926425013,112.56288842064365,119.25507068696933,129.25227349533196,124.98775626959657,128.95989850611664,2.4427581346340945,3.671710159476945
130,1.54051900697887,1.4979206258782225,1.5616568182315036,1.5188988218758595,1.5402712302178647,1.3657116839360441,1.5189114961242436,1.3811008090114365,1.3380199279586045,1.0043715929403596,1.173534322121756,1.269176868822437,0.9749425301806264,1.0683569459129192,0.9177832504065148,1.4088662952582627,1.076372432504915,1.1752872335930786,1.0647912012055554,1.0131098832395131,129.7420919270804,119.15819781033407,118.21415288348459,116.38437483660319,115.92044506606996,120.15560811080776,129.75501274344091,121.35177698491034,8.23477521709103,3.643236089245771
131,1.485498911232112,1.5372597081572645,1.5159582361328638,1.663719985410142,1.3316476679962101,1.4390969383934757,1.482195316093956,1.379943100884605,1.0088257160760499,1.2720575576785815,0.9770313662078307,1.0821473321355561,1.259790780142321,1.0957942702521513,0.9975831027059755,0.9436667684183778,1.056403390928851,0.9768664486541031,1.3148003715388916,0.9689790545019599,123.86346736465943,114.68660654099287,108.99679076228038,116.69296529356943,114.5826947979443,127.56432439990412,123.77906811369395,121.89643080492371,1.1958936953029056,18.270005203250687
132,1.5523748735651441,1.5273057257919485,1.6427654183648455,1.5644662859680312,1.5032138575474938,1.419923558470927,1.5148111798565513,1.3676615537599988,1.1299591029243392,1.037411588496616,0.9453942248694454,1.0780706828733317,1.1856805316064913,1.3201971788898246,1.188222612955175,1.263984786771301,1.0984056378343259,0.9616085423961239,0.9814464212728452,1.2198431055938748,128.22489926951718,115.6598149610786,115.16903279398342,116.49005687668516,119.8201294725308,125.83601733968206,125.87754270229495,125.13132109166799,27.88169353986445,13.96525520615261
133,1.5783009320844146,1.39979842816433,1.5503275867190747,1.4446627288413374,1.607941935485659,1.3235513498189289,1.4862712831372487,1.3734431126516755,1.162280993717901,1.1383059595536595,0.9736853620116678,1.119603902373014,1.1249251399087876,1.2592621657891183,0.981202921659989,0.9950471252020621,0.8857665408604418,1.06002934754213,1.3097067615310674,0.8861559086716727,131.06763734368795,114.83626252423568,114.71455678046755,115.81786019952186,112.63238193594279,129.23493928009307,123.88627291386821,117.42944790593648,3.396162837601484,34.53951678373178
134,1.5886315834531903,1.5240457782356807,1.512819783921189,1.5318331087398496,1.4446953007448455,1.3449167229552619,1.5282671922920001,1.3601514794186602,1.2176622703205169,1.2921814122412676,1.0607579814057122,1.3549892938367671,1.2570847714091202,1.1920160141719363,1.2476743484250896,1.2653238525618873,1.3231034010085672,1.0079803164549073,1.3595741540766746,0.9897182339819417,134.23844810239694,109.3526207089843,117.87078400010692,116.36821973914498,116.76781203218226,127.34593733823992,123.6964778535479,116.0122373568986,2.875354190888354,20.97982198629758
135,1.4971076432554276,1.5415544502277396,1.6395807013214936,1.3160303704326848,1.5490704523706114,1.496505615816303,1.5812589993359314,1.3680988343331508,1.1009297057947323,1.2003493549232502,1.1034034283530003,0.9357695652474137,1.203301814000159,1.442555123518368,0.8524839876904958,0.7501295484910577,1.004352412955095,1.2768547954202798,1.1581515832232456,1.079432735844657,139.9846946745879,117.37304771224034,115.55123536021127,123.51422038916552,122.1083087250017,120.23200419825933,124.5803899739447,115.19042854062933,5.450916458519486,23.0717940640936
136,1.5282087657151142,1.5123689767111528,1.484360672094609,1.4388731673798159,1.4850440960638216,1.465077304938419,1.3860257483736524,1.4120131269074954,1.0857751735297216,1.16536503242921,1.3402793378006637,1.1599980072470104,1.1670037198178502,1.1772135406061206,0.6824276047526509,0.8603024581824638,1.1677644926383317,0.9866271090905332,1.0669000779980875,1.2116364459338844,127.67180619098154,112.5545400419604,119.78037586399036,112.25341322907974,115.1844206182675,123.55137073207278,123.70952364628597,126.31126199501551,7.785803738191762,6.486759969097882
137,1.4793279399229815,1.586788973324498,1.6192888878109295,1.6739437941627933,1.3637111202199899,1.4294210680050823,1.4063968707836991,1.3238903769989083,1.0671230230650062,1.1628321099809424,1.082562223885944,0.9391098791790539,0.7741507888462524,1.0854235114496809,1.16274711101748,1.1000689405753497,1.216975603761274,0.906154445127304,1.2070871599722148,1.011453826478744,125.7268645760843,114.73166618515005,114.10872396462923,110.1241952619898,115.02845171240169,127.35258509092071,122.56122136652111,130.50268985442148,9.065194245745733,6.660186929433694
138,1.515126896649533,1.5179577781405307,1.525249572541956,1.6319053323869195,1.4969274765157172,1.374620897445186,1.4999589768310313,1.2233587893423161,0.9283987000516422,1.226219191786686,1.2201025055444907,1.351340719647369,1.1466715830487484,1.063027988680505,0.9182182914129391,0.9509978469268405,1.140405867843678,1.1047451180826457,0.945550059986471,1.3144468279738937,129.90898888936528,117.25207499567499,113.54665107939314,111.17592937955543,115.92113789084748,124.0905708424254,123.03053970622148,123.09798938201827,0.5028007521895114,19.98444741477661
139,1.60837157561032,1.584415817476254,1.5512456861541537,1.5701180517134445,1.490989774481322,1.1809610822958636,1.465584739895996,1.3039277776754168,0.9873148272653813,1.0301900611309656,1.0888220654310488,1.0604785029962953,1.2389017846690529,0.9898662005070865,1.119860396804133,1.0251638429854413,0.8751632262359579,1.2623418827312467,1.063482563968138,1.0791866922511586,117.78702459206862,114.36313106602651,111.37551328791595,110.2309838823972,119.45673742169078,130.91953900307752,127.39614571561846,128.81648990360964,10.108852401579387,14.62648061187436
140,1.5266520537874702,1.5303719797345112,1.5801542706425955,1.6169327954553503,1.5702672522939036,1.3265863024969216,1.5077702501396602,1.3909069680298576,1.0684756651911065,1.1484508718519693,1.143630409917507,0.9827403755561059,1.0573017380754623,0.8814020405271521,1.1173622196286295,1.160543239189215,1.2118613713625686,1.3005299773156327,1.2158797117461897,1.066371391681667,129.5969595946139,114.60207612216543,118.47139500146102,111.93154426661938,109.519654065148,119.52850183997829,130.74788436965224,121.5769432749021,14.315092811920653,8.045978324351477
141,1.4100981878387846,1.507441901815245,1.558030599468771,1.4763039578299635,1.6122399172835211,1.3316293985753884,1.416441097775557,1.4020674135428735,1.0861255037073212,1.0612726052125292,0.8034262632278314,0.9659570604061261,1.2848434224750718,1.0195919092896986,1.3614981186506416,1.0628680723072375,1.0204782933496235,1.1796734518280771,1.0647615493997704,1.0461624693250733,132.0990082694707,110.27545293140629,122.55302906114406,103.34326540047985,121.8111460985742,129.87668565972604,120.54179395829624,122.57569416176473,1.1237404324307885,12.374015429957382
142,1.488542114356015,1.538704089049739,1.5480333384609692,1.4656597114873637,1.504468932439764,1.3378649654126198,1.3493959947920893,1.2963833064330084,1.0187709405476508,1.1611514248800465,1.233029986293635,1.1724401752961833,0.960596598585762,1.0732539606774698,1.3188940666299116,1.0338050242428876,0.8441144867381313,1.1399446284213668,1.3216866123890638,0.9640548831675341,120.75236903301929,121.08697482960909,114.21936050173179,116.54873266121605,118.38611382935234,134.64120126957147,120.09940820082358,133.48118781041833,8.383011214119515,7.0999075950518025
143,1.5010283139701297,1.6396018569860165,1.483730249824237,1.8100174606246033,1.4237672001777457,1.273383968209852,1.4879775378165807,1.342603342966825,1.1901683207542344,0.9694781105127672,1.3597047497880426,1.2341611090116826,1.1712174381125795,0.8777531321067266,1.0813917179729435,1.0954156162446254,1.5543302873147467,1.2448767561978946,0.9857143358541333,0.8631090933457474,117.44050947744917,118.52393026195791,110.65688471933245,115.99338411445581,110.59997420044012,130.67051337628843,125.06085369746287,126.88768289292682,4.516023370621235,3.133447079988266
144,1.4779045348133049,1.4271243785381067,1.587383066984546,1.4692322925567074,1.5663498563198368,1.2886383212881596,1.5744049022114972,1.4097217457216142,1.1691621203035356,0.9505737895682903,1.245572082637689,1.067134363233504,1.1776753391742276,1.1514168416395536,1.301925011412538,1.2779428685512582,1.1856842553615317,0.8358929853767721,1.3100020029204038,1.1442642613324838,128.65806832876584,115.49507605922507,115.8257428441465,111.34324245033818,115.74650344946744,124.7455879323619,122.32280289868818,120.76884763575453,4.06710581579431,6.667729338379682
145,1.5899422446593403,1.4755856279269133,1.6225750283289353,1.3879862497734345,1.4870506529336036,1.51990101801258,1.3855990360649748,1.466542567576348,1.1493508743001188,1.1385320119604327,1.205647219061954,1.1778887926228174,0.9848806694682558,1.3377811632243366,1.1884078435927805,1.0425900797525964,1.154419702652781,0.9496979110104816,1.3453844486606332,0.8920945313856202,125.9701334513623,110.17372062444703,119.92660609774215,123.5974692088611,118.20730858270392,127.81915146117046,122.39515499897385,126.22053490566208,6.334824422238914,8.887689748529013
146,1.5527182393325365,1.5355698218164795,1.435099148391535,1.6348541795098817,1.4394221130384626,1.4438410279392724,1.3766271205429326,1.2892334604289306,1.1540874754653923,1.1168994279365985,0.9513893037857204,1.102369066572749,1.1051928975130865,1.0990210506447153,0.9724057462166341,1.0632623703832622,1.3178616467004465,0.9686459766635366,1.0131264244413398,1.5198202330062431,118.57221412776437,121.76706084341791,113.83728682382859,116.0629862451676,112.95078370606518,126.3539679653296,123.03786983094787,132.82660677143588,0.47717576264012335,11.459478140074642
147,1.5017388704785006,1.5494760460833297,1.5654454541981229,1.6917768927822918,1.5156457928883715,1.293513287303926,1.4876706888290543,1.282342017103028,0.8870523134383227,0.8811115584626997,0.9628801097783326,1.098295578969645,1.0287721012019555,0.9057968353120619,1.1333931227033849,1.1432969568999234,1.0859502639313705,1.2435926779201625,0.9663922062092996,1.2133711117773915,122.8227235673388,118.59025788615233,113.57609703586522,114.23444430181178,114.99297903749692,131.96805816742437,125.26626373941237,128.79941239081444,0.04457613675168222,0.19632041115439722
148,1.5376130249739606,1.6574012579951134,1.6163545117220108,1.564694044212435,1.5212921368979473,1.310870351805642,1.6339057420562575,1.4414708692440823,1.110579965900092,1.02400586020072,1.0383132708667997,0.9984648873684034,0.9334583423369511,1.09672638042326,0.9998202395979743,0.8552318925934421,1.2225599352354117,1.105460919715945,1.0321335287819495,1.2210036358040492,125.45717576249551,116.34201580354768,112.48922348733291,120.82164360831796,113.56982629608643,124.33014881335713,128.2134505818331,119.74575435674501,11.449898686758342,11.208331955235941
149,1.601444638048914,1.6156938661276121,1.5689722805571598,1.4155671477668745,1.3604202747869525,1.3813141854030484,1.5736463531206653,1.3901837915816262,1.2063877117267183,1.1361743405386096,1.1732638215456634,1.2011700562821255,1.1118232430982202,1.3508746080073402,0.9559431080324687,1.040920873048645,1.3200758988522883,1.007561957054396,1.2081731887250722,1.0272526106850335,129.09164171132923,116.02157201680684,110.50470275417425,123.46591275726668,112.74476222446803,125.17317884209606,124.98082616982327,116.64681332831843,5.95743079466942,0.4882498753228112
150,1.448819399399832,1.6073231461270474,1.519692422299845,1.7082357530038246,1.441977685318916,1.2482203031610821,1.4838597932959818,1.3203690103183963,1.0938328728860611,1.0153792383556475,1.0634024755132114,0.8303962180556886,0.9816043915627861,1.0898330101261404,1.434329419759805,1.422138051421454,1.0786881971223885,1.1129813200603,1.1228903269205763,1.026038902813258,131.16758752369802,114.48233450084136,113.5935747507715,114.4345285788354,110.31193849841708,126.02909332720738,130.07645490907177,118.90801235542529,8.029859722286547,3.1392622901392078
151,1.450622172955042,1.3518234203018245,1.6939213005695317,1.427134073382236,1.6848349806937186,1.3999884316097415,1.3783776676853738,1.442126598300977,1.1998508953874634,1.2814933205819021,0.852461530865762,1.0825005065387399,1.0794621409835388,1.2756760565422767,1.2559360861326132,0.998577618260475,0.8574199945524205,1.1338033745015983,1.07628396867908,1.2993285667663446,136.11652710862097,114.89865960321968,119.4797275592654,107.83562179761715,111.98376471011514,125.43843705610827,122.79857117978065,118.94514622381826,12.948653068447237,36.127199335646424
152,1.525033702593172,1.5681921725781933,1.4722692021132124,1.4150795982133173,1.4744672284572795,1.3665354954995048,1.5090337356612156,1.3631048312216847,1.0122400541694787,1.0790580617092407,1.2164448633048817,1.105391902193724,1.0003568886231708,1.200964602644658,0.9111115416576686,0.8379649794791432,1.1617654237306776,1.0238348182551784,1.364177425376909,0.9858523329177282,127.57694735578755,114.76726273683087,113.10070331817835,124.88098513231986,121.84537824110508,128.6793302436938,124.31881945533112,118.82551880765776,15.496925946448869,2.7828310034873263
153,1.5198603594674465,1.4631185250094108,1.5785612224497867,1.6126912320961153,1.4778376858463282,1.3699575829681168,1.547348720224653,1.3368479681172218,0.9618395951234252,1.2566849207211828,1.256222190853109,1.252511019404572,0.8319693552585736,1.1003252611962782,1.1762274881028574,1.0846027712819624,1.0426885747859302,1.1312563347943723,1.08358742503083,1.0539136753732594,124.80668484416974,115.19997250622903,111.26111354729905,114.04561853799945,115.35401881355611,128.6955251818756,122.77937399739632,125.95308565975004,13.313121282090645,15.56706865580546
154,1.5658869064028105,1.6165426194985273,1.5103748014555156,1.7090145337640088,1.4058095352127111,1.3288456579904229,1.558419372791044,1.2218084060387633,1.2576638558226763,1.2782393236849037,1.449986148613478,1.2121726929875514,1.0822282428655885,0.9562759552429974,1.2305279542370122,1.2514455552222545,1.223602704674035,1.0530595138872982,1.1690735533996708,0.8594627118494259,129.93840876822804,114.12895675209991,117.52783649992737,113.45087428116994,116.23556915971423,123.1018853432966,125.8290887266913,125.25557773069663,6.163434331832901,7.314572177017186
155,1.4868143225992785,1.5608143916452077,1.566967442494944,1.7807496765891935,1.4683596991095873,1.2178806865198084,1.3957569193427646,1.3304323762272205,1.1039848480618721,1.1995725751093744,0.9641193063925345,1.2343681700843299,1.002488453856972,1.0327958146372977,1.213196298313818,1.25432357163403,1.1908578282581548,1.138359338002292,0.9564235377744303,1.2599862827238926,117.71889640522035,119.65427761245421,121.729154183685,107.39931943752804,117.45256668938336,126.89136060976844,127.77619472839379,136.15569245496988,3.1048497019952612,10.429038949463791
156,1.5691256641093534,1.6146294484516681,1.4877588057906852,1.5985521980700246,1.3862058879395804,1.3371779584500925,1.583872673923391,1.4411198967574708,1.3609486038299772,1.1244806399738152,1.1567485351936424,0.8988587790852315,1.1427027353832395,0.914831878981407,1.1359510891416598,1.2935898049166579,1.1501596204566438,0.9875162714304085,1.1277707672990052,1.2678946288838069,122.83956833591374,114.31437197412015,111.57013178234368,118.94436722930351,116.67587626159077,125.3373425999753,127.41111784305346,118.90253088809999,21.94032645500795,6.776156758074161
157,1.5462566043380939,1.5090084048301113,1.5841717810539357,1.352370398467218,1.5402764136341698,1.4802994950093356,1.345060443242732,1.3827411783190013,1.0490289586334236,1.1126368741429187,1.0879266664552618,1.4175648943756813,1.1691675106347388,1.3555491879302113,0.8977511750823427,1.048802574925285,0.9339233020650805,1.069609591285146,0.9622101616735947,1.2990793280116664,120.16454464632864,115.46971339258442,117.83216945777353,119.84220224088308,120.88605025685256,125.5308880696556,118.8963453859586,132.60281222811645,5.551173943690931,12.499358139255001
158,1.463463606784786,1.510001096169428,1.5258855371831745,1.4959865268908368,1.6307931835614797,1.2727699915314796,1.5720961573791912,1.4027862955574915,1.1518610989276559,1.1689348311447445,1.4299645280914055,1.1115658837862232,0.9998622255039312,1.4090413908460648,1.1492078241803176,1.2450601709523392,1.1930466426761845,0.964653683093328,1.065052315141594,1.0550548028791962,133.71896351242654,112.99384540141688,116.2572520284951,119.21610220518251,108.47588348262337,126.88286533638647,122.72041590263066,116.23128783761892,0.08300897721345618,6.289964142587419
159,1.6255105678807642,1.676812186459289,1.4526497765300406,1.6925754515112958,1.5020154296878527,1.3797982305336494,1.564532916058415,1.2947898164799523,1.3197086358731767,0.9959216563576203,1.118277763249106,0.7917667677131176,1.0215668883538602,1.016757356064042,1.1750182261597453,1.1227249403619974,1.3121292376537044,1.3239883034194821,0.8801113150052831,1.2327906780312752,121.5172589634644,115.53170387274831,112.19812919700124,124.27670805937595,113.37462581983802,116.79251368072259,131.17238487748727,127.3949923178637,8.984155080106918,2.2526482631735476
160,1.5431866973050752,1.576563816908112,1.4803300064878535,1.5266741459869382,1.618118209182173,1.2074289305728296,1.4905758815393395,1.3349611459229755,1.2319662213827902,1.3332593265489312,1.0231262904005136,0.9754272403423137,1.0605257322673474,1.1444934825283277,1.2557247387379926,0.9915513563035216,1.4747038543622057,1.0148155577892612,1.0936513919635207,1.065318688242894,130.75017807915933,114.04051786504762,116.47706133850512,111.62771136668286,111.78424943365893,127.59449644850915,123.280216281073,118.11580956384897,6.993339062785586,10.524048868449698
161,1.5004165813572095,1.6982096156153172,1.5086237483083242,1.6052967059894696,1.414360032092914,1.3508300318065274,1.5268603414339026,1.4270978855612335,1.1416430691839445,0.8625007604079908,0.9056243678714476,0.9888190831938758,1.0797428627355985,0.9561432953708673,1.2396325170103228,1.1597897845059855,1.1443991633751298,1.1067376292171387,1.1422354822826704,1.1444899697849829,128.159896823368,114.15153802370939,117.03311032314298,119.47469411119619,115.97754796329353,129.71743179694326,125.03405235837528,122.24559608344607,11.233521078240923,29.096289885587325
162,1.4504864544666023,1.5494480630087841,1.6606864108286454,1.6298498766104494,1.4832635209172662,1.5019483084279637,1.5346031569156118,1.3817473919057266,0.9394491663142801,0.8572877066529246,1.1620169333482142,1.2049475983345665,0.8510908241856439,0.8577758891398459,1.0245021154103238,1.0023068660186818,0.9717379560605495,1.0471678264463933,1.0572805377534955,1.1284490464392638,124.93685256142756,120.11641836632722,113.94842630166082,116.32268517108139,116.75688414943016,127.39411324608665,120.36591910382491,129.80467434943145,5.326756307618173,12.151897231859984
163,1.415920268599361,1.4338708554144486,1.5707385612462796,1.6769142595744522,1.4544260373320341,1.3154427766467358,1.4688359200030754,1.330869941709078,1.0748802392858823,0.9142886449511256,1.0341933700275594,0.9034507901336076,1.0074118670504615,1.0463011093186956,1.4404825051971402,1.4739456631093772,0.9714277476802533,1.179512222724786,1.0251257090428931,1.1870932866690989,129.21399780671746,121.69201547747777,110.93394102390579,109.590665876458,115.6507752262352,127.11587997242054,124.0670758840896,122.59667137835324,10.12512047649661,1.5974727065614336
164,1.480096740303198,1.546801195689808,1.5581990384802935,1.5465997044928605,1.559655311272618,1.3154596369524454,1.430381920793007,1.3487526034172497,1.021183650967392,1.1914125189418996,1.2297716452155723,1.2174200253608536,1.1798032685055533,1.172558193519828,1.1833019842779435,1.1240157638919428,1.3374021801699185,0.9359092651709586,1.097943546174884,1.259476343080899,123.09580283431595,115.951522088797,114.18820686702664,115.53136902819608,117.73938371395734,126.40744708841872,126.65688378691931,125.37314864385168,0.161724895267767,2.3036484805741986
165,1.5723087571846575,1.6188443319957784,1.5206129170626608,1.6402042227143407,1.4233496799114105,1.434091600912217,1.5419043439439541,1.2711329912838512,1.1443784083120057,1.1733559741050688,1.3670623082754993,1.4763539641841312,1.089481098760454,0.7896093993275756,1.173702071385909,1.0114127827811068,1.0506011792180383,1.1784130019986452,1.2826816104679588,1.1850232777524068,123.02048144098521,124.81934059579442,110.76361888948637,125.89563313691141,109.53484359293324,121.60211255536528,126.20447063024335,126.91647076992217,4.197906963737534,8.688657793744593
166,1.5584492515951158,1.5580182716294588,1.4778416260042975,1.6785668661029445,1.4842788520888264,1.3111750059221943,1.4445307194088957,1.2663323566688685,1.0448462510636212,1.0895949142259727,1.2332366630597689,1.2406547825428955,1.053653302485882,1.1063409327298022,1.2794102842200272,1.310827699142469,1.3445089264093528,1.2927084318794448,0.8879345126688436,1.507157405425947,118.96973944202253,123.7926145923312,106.86341051032568,116.84926122108152,116.60835695192797,119.99203960427934,130.73689195292326,129.5456786284551,3.9505472295069692,2.6539119663911324
167,1.492853961435841,1.6761099875641872,1.5399177833395556,1.6481801107171357,1.4438477504072211,1.4547443053868936,1.432573418328811,1.2703830516384431,1.025860803909427,1.0212782389149466,1.0112885509931258,0.9358977952501937,0.980818221196648,1.1329521502782827,1.0927899648768191,1.0520524884569746,1.276913334777006,1.2202306476167735,1.0486342940436182,1.3360814987659415,123.03622615175378,122.1307225989594,112.75345645329138,114.96920010455223,118.90646447767617,131.29455007611102,121.12108616773696,133.59060102947603,10.26565745324927,3.722432916838209
168,1.462760128169764,1.4972786922958476,1.507879261297597,1.445094354332664,1.5268274491191927,1.3107569524607412,1.5372150543193237,1.49013294479605,1.144554717246434,1.2044308738559641,1.0830720426509355,0.8871681932397131,1.1701719105607558,1.1936278855524003,0.9131738404334744,1.0301320743937856,1.1315396849875012,1.136223142405414,1.0453525030076403,0.9733369851728589,128.43399289388995,118.51069556237744,116.4787024009667,113.60090105006937,113.62061444044147,125.79283036141015,122.58384537098144,116.24549566390384,6.093137016877943,19.636423422436426
169,1.5248633183103775,1.4590945811346785,1.436508207541521,1.5179978732988104,1.6371629949005837,1.2552030192611507,1.3766166948188043,1.2826470952530324,0.9435002002953423,1.1850173243734299,1.1128297088685704,1.1754090163523963,1.0550353904281433,1.3941004924204499,1.1665023239268786,1.0335533455729269,1.062710127386137,1.0793011618134087,1.0268478633948002,1.1907199800764587,122.02941931779294,118.10493882348807,123.90073140922398,109.6601358803306,118.77428455022846,129.84201744187158,120.91867493684447,133.21980734325703,6.7551128912761005,14.932151892201043
170,1.4200348727681529,1.5224781767359705,1.4958569233327332,1.712482293408162,1.582957979531518,1.3721123282412162,1.400248933012839,1.3617469215720763,0.8207006472562213,1.0613641156900593,0.7568224012429531,1.09560806083043,1.0068143462886896,1.3360276792753083,1.2504840686956644,1.1791311481051767,1.0080855269092936,1.1806418512436783,1.1071325534196481,1.0244738441085475,123.44521329487054,120.96785343447345,119.44585661569656,111.52535017974002,111.74950972592488,128.75141780299316,123.43811322974102,130.7191376718927,12.400036905163569,35.346626300333426
171,1.4258818747123312,1.5793733096495308,1.487815287155398,1.6583807780730049,1.4974771763838808,1.2666103182227126,1.4255208833686408,1.2551362626199245,1.3119481733751783,0.9768461288228447,1.1687837261530387,1.1092892465213282,1.04032403283831,0.874909154787668,1.3264737397402495,1.140233561175595,1.2769557192200227,1.2357722781103637,0.9803362610575117,1.046778991729369,125.72305479721307,123.99643974470209,109.42857386516602,113.92729394191215,111.99268694815439,126.69271556764089,125.92726661684841,122.12935080228287,1.2478785805559043,3.657208282322213
172,1.546096225700934,1.5572122839431641,1.5706279756372952,1.4950747693690927,1.4858566648379183,1.382998092449178,1.4586997000736883,1.3438241892053637,1.1058092881230552,1.1273186815752967,1.1016525166189963,1.0641204694895157,1.0651857424071416,1.2160348466121644,1.1158411945933016,1.1176939905067622,1.1068698990428305,0.8984025156853822,1.1094185546285864,1.123702056317423,126.88817556272997,110.7893662512841,114.64810823854533,114.6988204560271,116.52103522148205,126.85197102263128,123.3226357792543,124.27165680193696,9.049476400115845,12.1749615670089
173,1.54757186688593,1.4732153609466023,1.549225024400196,1.569049656438376,1.44898307771184,1.5008432794542503,1.5206555887058344,1.4198344551682456,1.140268653179062,0.9782632142816424,1.0749842816802544,1.1102705812463718,1.0025722260661616,0.782893678806487,1.081802030953108,1.0730576244251069,1.259398756766133,1.215815316534294,1.0329892073808882,0.9640752534608898,127.92732554297802,116.9345931423866,115.09663479522384,118.56907002726854,116.82321586632519,121.58300966179627,125.8095180476393,119.85500714486058,5.319303848892092,13.578375256582165
